shot_id,x,y,team_id,made,description,meta,flag2
2846218104,84.0,37.0,99,False,1st 00:57:90 : missed by Shaquil Bender(Long Beach St.) 18-55,period_1 player_787731619 team_99,False
2846218111,8.0,49.0,311,True,1st 00:38:00 : made by Joshua Jefferson(Iowa St.) 18-57,period_1 player_787731604 team_311,False
2846218113,79.0,66.0,99,True,1st 00:18:30 : made by Shaquil Bender(Long Beach St.) 20-57,period_1 player_787731619 team_99,False
2846218114,13.0,43.0,311,False,1st 00:01:30 : missed by Killyan Toure(Iowa St.) 20-57,period_1 player_787731612 team_311,False
2846218130,10.0,48.0,99,False,2nd 19:35:00 : missed by Petar Majstorovic(Long Beach St.) 20-57,period_2 player_787731622 team_99,False
2846218132,83.0,7.0,311,True,2nd 19:21:00 : made by Milan Momcilovic(Iowa St.) 20-60,period_2 player_787731608 team_311,False
2846218134,31.0,48.0,99,False,2nd 19:11:00 : missed by Cole Farrell(Long Beach St.) 20-60,period_2 player_787731617 team_99,False
2846218136,23.0,48.0,99,False,2nd 19:00:00 : missed by Cole Farrell(Long Beach St.) 20-60,period_2 player_787731617 team_99,False
2846218138,93.0,61.0,311,False,2nd 18:42:00 : missed by Killyan Toure(Iowa St.) 20-60,period_2 player_787731612 team_311,False
2846218140,90.0,42.0,311,False,2nd 18:33:00 : missed by Tamin Lipsey(Iowa St.) 20-60,period_2 player_787731603 team_311,False
2846218146,67.0,30.0,311,True,2nd 18:02:00 : made by Milan Momcilovic(Iowa St.) 22-63,period_2 player_787731608 team_311,False
2846218148,7.0,66.0,99,True,2nd 17:53:00 : made by Cole Farrell(Long Beach St.) 24-63,period_2 player_787731617 team_99,False
2846218149,69.0,43.0,311,False,2nd 17:38:00 : missed by Milan Momcilovic(Iowa St.) 24-63,period_2 player_787731608 team_311,False
