shot_id,x,y,team_id,made,description,meta,flag2
2846342130,28.0,73.0,207,False,1st 00:02:70 : missed by Jojo Anderson(Eastern Wash.) 48-53,period_1 player_787741442 team_207,False
2846342142,4.0,3.0,77,True,2nd 19:50:00 : made by Richie Saunders(BYU) 48-56,period_2 player_787741422 team_77,False
2846342144,88.0,50.0,207,False,2nd 19:34:00 : missed by Kiree Huie(Eastern Wash.) 48-56,period_2 player_787741447 team_207,False
2846342146,7.0,46.0,77,True,2nd 19:12:00 : made by Robert Wright III(BYU) 48-58,period_2 player_787741426 team_77,False
2846342147,79.0,22.0,207,True,2nd 18:45:00 : made by Jojo Anderson(Eastern Wash.) 50-58,period_2 player_787741442 team_207,False
2846342148,23.0,14.0,77,True,2nd 18:34:00 : made by Kennard Davis Jr.(BYU) 50-61,period_2 player_787741425 team_77,False
2846342150,93.0,48.0,207,True,2nd 18:21:00 : made by Jojo Anderson(Eastern Wash.) 52-61,period_2 player_787741442 team_207,False
2846342151,26.0,81.0,77,False,2nd 18:08:00 : missed by Kennard Davis Jr.(BYU) 52-61,period_2 player_787741425 team_77,False
2846342155,27.0,80.0,77,True,2nd 18:02:00 : made by AJ Dybantsa(BYU) 52-64,period_2 player_787741432 team_77,False
2846342157,80.0,11.0,207,False,2nd 17:48:00 : missed by Jojo Anderson(Eastern Wash.) 52-64,period_2 player_787741442 team_207,False
2846342159,32.0,56.0,77,True,2nd 17:38:00 : made by AJ Dybantsa(BYU) 52-67,period_2 player_787741432 team_77,False
2846342164,93.0,44.0,207,True,2nd 17:16:00 : made by Kiree Huie(Eastern Wash.) 54-67,period_2 player_787741447 team_207,False
2846342166,32.0,59.0,77,False,2nd 17:07:00 : missed by Robert Wright III(BYU) 54-67,period_2 player_787741426 team_77,False
2846342170,7.0,46.0,77,True,2nd 16:57:00 : made by Kennard Davis Jr.(BYU) 54-69,period_2 player_787741425 team_77,False
2846342172,93.0,45.0,207,True,2nd 16:33:00 : made by Straton Rogers(Eastern Wash.) 56-69,period_2 player_787741458 team_207,False
2846342174,25.0,89.0,77,True,2nd 16:10:00 : made by Richie Saunders(BYU) 56-72,period_2 player_787741422 team_77,False
2846342176,90.0,49.0,207,False,2nd 15:51:00 : missed by Kiree Huie(Eastern Wash.) 56-72,period_2 player_787741447 team_207,False
2846342178,73.0,80.0,207,True,2nd 15:47:00 : made by Jojo Anderson(Eastern Wash.) 59-72,period_2 player_787741442 team_207,False
2846342186,5.0,4.0,77,False,2nd 15:33:00 : missed by Richie Saunders(BYU) 59-72,period_2 player_787741422 team_77,False
2846342193,6.0,94.0,77,False,2nd 14:56:00 : missed by Robert Wright III(BYU) 59-72,period_2 player_787741426 team_77,False
2846342202,81.0,78.0,207,False,2nd 14:42:00 : missed by Jojo Anderson(Eastern Wash.) 59-72,period_2 player_787741442 team_207,False
2846342206,92.0,45.0,207,True,2nd 14:37:00 : made by Kiree Huie(Eastern Wash.) 61-72,period_2 player_787741447 team_207,False
2846342216,8.0,48.0,77,True,2nd 14:20:00 : made by Robert Wright III(BYU) 62-74,period_2 player_787741426 team_77,False
2846342217,92.0,39.0,207,True,2nd 13:57:00 : made by Kiree Huie(Eastern Wash.) 64-74,period_2 player_787741447 team_207,False
2846342221,68.0,32.0,207,False,2nd 13:28:00 : missed by Isaiah Moses(Eastern Wash.) 64-74,period_2 player_787741449 team_207,False
