shot_id,x,y,team_id,made,description,meta,flag2
2839454151,25.0,86.0,260,False,1st 04:49:00 : missed by Tyon Grant-Foster(Gonzaga) 30-33,period_1 player_787271841 team_260,False
2839454153,67.0,54.0,8,False,1st 04:40:00 : missed by Aden Holloway(Alabama) 30-33,period_1 player_787271828 team_8,False
2839454155,9.0,54.0,260,False,1st 04:32:00 : missed by Tyon Grant-Foster(Gonzaga) 30-33,period_1 player_787271841 team_260,False
2839454157,66.0,28.0,8,False,1st 04:17:00 : missed by Aden Holloway(Alabama) 30-33,period_1 player_787271828 team_8,False
2839454178,8.0,51.0,260,True,1st 04:03:00 : made by Braden Huff(Gonzaga) 34-33,period_1 player_787271843 team_260,False
2839454179,67.0,50.0,8,True,1st 03:50:00 : made by Labaron Philon(Alabama) 34-36,period_1 player_787271830 team_8,False
2839454193,71.0,72.0,8,False,1st 03:03:00 : missed by Aiden Sherrell(Alabama) 34-36,period_1 player_787271831 team_8,False
2839454195,9.0,49.0,260,True,1st 02:44:00 : made by Braden Huff(Gonzaga) 36-36,period_1 player_787271843 team_260,False
2839454198,31.0,65.0,260,False,1st 02:09:00 : missed by Steele Venters(Gonzaga) 36-36,period_1 player_787271838 team_260,False
2839454200,8.0,54.0,260,True,1st 01:59:00 : made by Braden Huff(Gonzaga) 38-36,period_1 player_787271843 team_260,False
2839454216,76.0,11.0,8,True,1st 01:14:00 : made by Amari Allen(Alabama) 40-40,period_1 player_787271833 team_8,False
2839454218,10.0,47.0,260,True,1st 00:56:40 : made by Braden Huff(Gonzaga) 42-40,period_1 player_787271843 team_260,False
2839454220,85.0,49.0,8,False,1st 00:26:60 : missed by Amari Allen(Alabama) 42-40,period_1 player_787271833 team_8,False
2839454222,94.0,50.0,8,True,1st 00:23:30 : made by Aiden Sherrell(Alabama) 42-42,period_1 player_787271831 team_8,False
2839454223,30.0,70.0,260,True,1st 00:06:80 : made by Steele Venters(Gonzaga) 45-42,period_1 player_787271838 team_260,False
2839454232,83.0,50.0,8,False,1st 00:02:00 : missed by Labaron Philon(Alabama) 45-42,period_1 player_787271830 team_8,False
